citation_spec_path,anchor,test_file,test_name,verdict,justification,safety_relevant,gate19_credits_it,resolution,decisive_assertion
openspec/specs/my-work/spec.md,,tests/e2e/spec-coverage/work-navigation.spec.ts,the retired labels are gone,partial,"Real label-dedup assertions, but they belong to nav-dedup REQ-PNDG-001; nothing in the cited my-work spec would break and redden this.",no,no,no anchor: cites a whole spec file,"await expect(nav.getByText(/^\s*(Cases|Zaken)\s*$/i), '""Cases"" must not survive alongside ""All cases""').toHaveCount(0)"
openspec/specs/nav-dedup-and-grouping/spec.md,,tests/e2e/spec-coverage/work-navigation.spec.ts,"Contacts is a top-level domain, not a sixth work surface",partial,"Asserts Contacts sits outside the work group; nav-dedup's own scenarios are about duplicate labels and the Work/Cases/Analytics groups, none of which this touches.",no,no,no anchor: cites a whole spec file,"await expect(contacts, 'Contacts must be in the navigation').toHaveCount(1)"
openspec/specs/my-work/spec.md,,tests/e2e/spec-coverage/work-navigation.spec.ts,the cases page stays reachable by direct link,smoke,Deep link renders a page shell and a Cases heading; nothing the my-work spec requires is asserted.,no,no,no anchor: cites a whole spec file,"await expect(page.getByRole('heading', { name: /^(Cases|Zaken)$/i }).first(), 'the deep link must land on the CASES page').toBeVisible({ timeout: 30_000 })"
openspec/specs/visual-workflow-editor/spec.md,scenario-open-workflow-editor-for-a-case-type,tests/e2e/spec-coverage/workflow-editor-canvas.spec.ts,the Workflow tab renders the canonical canvas with the configured nodes and transitions,verified,"Asserts no empty state, the three seeded statuses render as named nodes with an exact node count, and both template transitions are drawn.",no,no,resolves to a scenario,await expect(editor.locator('.workflow-transition')).toHaveCount(2)
openspec/specs/visual-workflow-editor/spec.md,scenario-keyboard-node-selection,tests/e2e/spec-coverage/workflow-editor-canvas.spec.ts,a status node on the canvas is keyboard-focusable and exposes a keyboard-operable actions menu,verified,"Asserts role=button and tabindex=0, then Enter selects one node and Space moves the selection to another and deselects the first: the scenario's claim.",no,no,resolves to a scenario,await expect(inProgress).toHaveClass(/workflow-node--selected/)
openspec/specs/visual-workflow-editor/spec.md,scenario-keyboard-add-status-node,tests/e2e/spec-coverage/workflow-editor-canvas.spec.ts,"the palette ""Add status node"" button adds a status from the keyboard",verified,"Keyboard-only activation adds a fourth node AND a fourth statusType is read back off the case type, so a node the editor merely drew would fail.",no,no,resolves to a scenario,"await expect.poll(async () => (await statusTypesOf(machine.caseTypeId)).filter((row) => seeded.has(objectId(row)) === false).length, ...).toBe(1)"
openspec/specs/dashboard/spec.md,scenario-dash-v1-006a-board-columns-reflect-status-types,tests/e2e/spec-coverage/workflow-operations.spec.ts,workflow board renders its heading and a status/empty surface,partial,"The locator accepts the no-statuses empty state, so the board can render zero columns and pass; the three columns, their order and their counts are never asserted.",no,no,resolves to a scenario,"await expect(page.locator('.board-column, .workflow-board__empty').first()).toBeVisible({ timeout: 10000 })"
openspec/specs/dashboard/spec.md,scenario-dash-v1-006a-board-columns-reflect-status-types,tests/e2e/spec-coverage/workflow-operations.spec.ts,workflow board loads without dossiq console errors,smoke,"Asserts only that the board header rendered and no dossiq console error fired; says nothing about columns, order or per-column counts.",no,no,resolves to a scenario,"expect(errors, errors.join('\n')).toEqual([])"
openspec/specs/case-map-overview/spec.md,scenario-overview-01a-display-all-cases-on-map,tests/e2e/spec-coverage/workflow-operations.spec.ts,case map renders its heading and an interactive map surface,partial,"Heading plus a locator matching any element whose class contains 'map'; markers, polygons, clustering and auto-fit are all unasserted.",no,no,resolves to a scenario,"await expect(page.locator('.leaflet-container, [class*=""map""]').first()).toBeVisible({ timeout: 10000 })"
openspec/changes/subsidieregeling-is-a-casetype/proposal.md,,tests/e2e/spec-coverage/workflow-operations.spec.ts,the retired scheme index is gone and Case types took it over,dangling,Packet reports target file does not exist: openspec/changes/subsidieregeling-is-a-casetype/proposal.md was archived away.,no,no,target file does not exist,none
openspec/specs/features-roadmap/spec.md,features-page-renders-controls,tests/e2e/spec-coverage/workflow-operations.spec.ts,features & roadmap renders heading and its action controls,verified,Asserts the roadmap toggle and the suggest-a-feature link the scenario names; the shipped feature cards clause is not covered.,no,yes,resolves to a scenario,"await expect(page.getByRole('button', { name: 'Show roadmap' })).toBeVisible()"
openspec/specs/status-transition-engine/spec.md,scenario-successful-transition-with-audit-trail,tests/e2e/workflows/case-lifecycle.spec.ts,advancing a case status persists and renders the new status,verified,"Re-reads the case and asserts the target status persisted, plus the board rendering; the audit entry and updatedAt clauses of the same scenario are not asserted here.",yes,no,resolves to a scenario,"await expect.poll(async () => String((await showObject(api, 'case', caseId)).status ?? ''), {...}).toBe(sm.statusInProgress)"
openspec/specs/dashboard/spec.md,scenario-dash-v1-006a-board-columns-reflect-status-types,tests/e2e/workflows/case-lifecycle.spec.ts,the workflow board renders a column per status type with real case rows,partial,"Asserts two status names and two seeded cards are on the board; never the three-column count, never the order, never the per-column case count.",no,no,resolves to a scenario,"await expect(page.getByText(`${RUN_PREFIX} Ontvangen`, { exact: false }).first()).toBeVisible()"
openspec/specs/status-transition-engine/spec.md,scenario-successful-transition-with-audit-trail,tests/e2e/workflows/case-lifecycle.spec.ts,"engine offers transitions, records history, and BLOCKS an invalid transition",verified,"Asserts persistence, a statusRecord audit row, the 409 with the named failed guard, the unchanged status, and no transitions from the final status.",yes,no,resolves to a scenario,"expect(ex.status, 'guard blocks the close transition while description is empty').toBe(409)"
openspec/specs/case-management/spec.md,cases-index-page-renders-list-shell,tests/e2e/workflows/cases-crud.spec.ts,a seeded case appears as a row with its title and identifier,partial,"The cited scenario is the list SHELL (view-mode toggle, Add button, Actions control); the test asserts a seeded row's title and identifier and none of those three controls.",no,yes,resolves to a scenario,await expect(row).toContainText(assignedIdentifier)
openspec/specs/case-management/spec.md,scenario-cm-06a-case-info-panel,tests/e2e/workflows/cases-crud.spec.ts,opening the row shows the case detail with its values,smoke,"test.fixme(true, 'FIXME(#719): the case DETAIL page never displays the zaaknummer...') unconditionally, so the CM-06a info panel scenario can never redden it.",no,no,resolves to a scenario,none
openspec/specs/case-management/spec.md,create-a-case,tests/e2e/workflows/cases-crud.spec.ts,creating a case via the UI form persists and lists it,dangling,Anchor #create-a-case is not found in openspec/specs/case-management/spec.md; the test is also fixme'd whenever the custom dialog does not appear.,no,no,anchor not found in target file,await expect(row).toContainText(newTitle)
openspec/specs/bezwaar-beroep-workflow/spec.md,scenario-bezwaar-index-shows-only-bezwaar-cases-with-correct-columns,tests/e2e/workflows/complaints-bezwaar.spec.ts,a seeded bezwaar appears in the list with its workflow status,smoke,"Unconditional test.fixme against a retired index: the body never runs, so no change to the bezwaar list can redden it.",no,no,resolves to a scenario,"test.fixme(true, RETIRED_INDEX)"
